source,target,score,source_url,target_url
"Once, I asked him the question: “Why do you want people to believe you so much? In your place I would not care whether they believed me or not ...”",ཐེངས་ཤིག་ངས་ཁོང་ལ་གཏམ་འདི་དྲིས།,0.228151,NA,https://latse.org/108-translations/#Night
"He closed his eyes, as if to escape time.",“ཁྱོད་ཀྱིས་ཅིའི་ཕྱིར་རང་གིས་བཤད་པ་ལ་མིས་ཡིད་ཆེས་བྱེད་མིན་ལ་སེམས་ཁྲལ་བྱེད། གལ་ཏེ་ང་ཁྱོད་ཡིན་ན་ངས་གཞན་གྱིས་ཡིད་ཆེས་མིན་ལ་སེམས་ཁྲལ་མི་བྱེད་… .” ཁོང་གིས་དུས་ཀྱི་རྒྱུན་དང་འབྲལ་བའི་ཚུལ་དུ་མིག་བཙུམས།,0.873529,NA,https://latse.org/108-translations/#Night
"“You don’t understand,” he said in despair. “You cannot understand. I was saved miraculously. I succeeded in coming back. Where did I get my strength? I wanted to return to Sighet to describe to you my death so that you might ready yourselves while there is still time. Life? I no longer care to live. I am alone. But I wanted to come back to warn you. Only no one is listening to me . . .”",ཁོས་རེ་ཐག་ཆོད་པའི་ཐོག་ནས། “ཁྱོད་ཀྱིས་མི་ཤེས། ཁྱོད་ཀྱིས་རྟོགས་མི་ཐུབ། ང་ཐར་སོང་བ་ནི་བློ་ལ་འཆར་དཀའ་བ་ཞིག་ཡིན། ངས་འདིར་ལོག་ཐབས་བྱས། ང་ལ་གང་ནས་དེ་ལྟར་བྱེད་པའི་སྤོབས་སེམས་སྐྱེས་པ་ཡིན་ནམ། ང་ཕྱིར་སི་གྷེད་ལ་ལོག་ནས་ཁྱོད་ཚོར་ངའི་ཤི་གསོན་གྱི་ལོ་རྒྱུས་བཤད་བསམས། དེ་ལྟར་བྱུང་ན་ད་ལྟ་དུས་ཚོད་ཡོད་སྐབས་འདིར་ཁྱོད་ཚོས་གྲ་སྒྲིག་ཅིག་བྱེད་ཐུབ་སྙམ། ངའི་ངོས་ནས་བཤད་ན། ང་རང་མི་ཚེར་ཞེན་ཆགས་དགོས་པའི་དོན་གལ་ཆེན་ཅི་ཡང་མེད། མི་ཧྲེང་ཞིག་ཡིན། ང་འདིར་ལོག་འདོད་པ་ནི་ཁྱོད་ཚོར་ཉེན་བརྡ་སྤྲོད་པ་ཁོ་ནའི་ཆེད་ཉིན། ཡིན་ཡང་ལྟོས་དང་། ང་ལ་ཉན་འདོད་པ་གཅིག་ཀྱང་མི་འདུག… .”,0.914405,NA,https://latse.org/108-translations/#Night
This was toward the end of 1942.,དེ་ནི་ ༡༩༤༢ ལོའི་ལོ་མཇུག་ལ་ཉེ་སྐབས་རེད། དེའི་རྗེས་སུ་མི་ཚེ་རྒྱུན་ལྡན་དུ་གྱུར། ང་ཚོས་དུས་རྒྱུན་མཚན་མོར་ལོན་ཌོན་གྱི་རྒྱང་བསྒྲགས་ལ་ཉན། དེ་ནས་ང་ཚོས་ཉིན་ལྟར་མེ་སྒྱོགས་ཀྱིས་ཇར་མན་གཏོར་བཞིན་ཡོད་པ་དང་། སི་ཋ་ལིན་གྷི་རད་དུ་དམག་ས་གཉིས་པ་གྲ་སྒྲིག་བྱེད་ཀྱིན་ཡོད་པ་བཅས་བློ་སྟོབས་འཕེལ་བའི་གསར་འགྱུར་ཐོས། དེ་བས་ང་ཚོ་སི་གྷེད་ཡི་ཇིའུ་པ་ཚོས་སླེབས་ལ་ཉེ་བའི་ཉི་མ་བཟང་པོ་དེར་བསྒུགས།,0.155974,NA,https://latse.org/108-translations/#Night
"Thereafter, life seemed normal once again. London radio, which we listened to every evening, announced encouraging news: the daily bombings of Germany and Stalingrad, the preparation of the Second Front. And so we, the Jews of Sighet, waited for better days that surely were soon to come. I continued to devote myself to my studies, Talmud during the day and Kabbalah at night. My father took care of his business and the community. My grandfather came to spend Rosh Hashanah with us so as to attend the services of the celebrated Rebbe of Borsche. My mother was beginning to think it was high time to find an appropriate match for Hilda.",ངས་རང་གི་སློབ་སྦྱོང་ལ་མུ་མཐུད་རྩེ་གཅིག་ཏུ་འབད། ཉིན་མོར་ཋལ་མུད་དང་མཚན་མོར་ཁ་བྷ་ལ་ལ་སློབ་སྦྱོང་བྱས། ངའི་ཨ་ཕ་ནི་ཁོང་རང་གི་དོན་དག་དང་སྤྱི་བའི་ལས་དོན་གྱིས་བྲེལ། ངའི་སྤོ་བོ་ང་ཚོའི་སར་ལོ་གསར་མཛད་སྒོ་ལ་ཡོང་། དེར་ཁོང་བྷོར་ཤི་ཡི་སྐད་གྲགས་ཅན་གྱི་ཆོས་ཀྱི་མཁན་པོ་རྣམ་པའི་གུས་མཆོད་ལ་ཞུགས་ཐུབ། ངའི་ཨ་མས་འདི་ནི་ཧིལ་ཌ་ལ་དུས་ཡུན་རིང་པོར་ཐོབ་དཀའ་བའི་ཕོ་སར་འཚམ་པོ་ཞིག་འཚོལ་བའི་དུས་ཡིན་པར་བསམ་བློ་གཏོང་།,0.912544,NA,https://latse.org/108-translations/#Night
Thus passed the year 1943.,འདི་ལྟར་ ༡༩༤༣ ལོ་དེ་འདས།,0.715528,NA,https://latse.org/108-translations/#Night
"Spring 1944. Splendid news from the Russian Front. There could no longer be any doubt: Germany would be defeated. It was only a matter of time, months or weeks, perhaps.",༡༩༤༤ ལོའི་དཔྱིད་ཀར་ར་ཤི་ཡའི་གཡུལ་ས་ནས་གཏམ་སྙན་པོ་ཞིག་གྲག་འོང་། ཇར་མན་ཕམ་པར་འགྱུར་བ་ལ་དོགས་གཞི་ཅི་ཡང་ལྷག་མེད། དོགས་པ་ཞིག་ཡོད་པ་ནི་དུས་ཚོད་ཁོ་ན་ཡིན། ཟླ་བ་ཁ་ཤས་སམ་ཡང་ན་གཟའ་འཁོར་ཁ་ཤས་ནང་ལ་ཕམ་རྒྱུ་དེ་ཡིན།,0.959686,NA,https://latse.org/108-translations/#Night
"The trees were in bloom. It was a year like so many others, with its spring, its engagements, its weddings, and its births.",སྡོང་བོ་དག་ལ་མེ་ཏོག་འཛུམ། འདི་ནི་ནམ་རྒྱུན་གྱི་ལོ་རེའི་དཔྱིད་དུས་དང་འདྲ་བར་གཉེན་སློང་དང་གཉེན་སྒྲིག བྱིས་པ་བཙའ་བ་བཅས་སོ།།,0.571569,NA,https://latse.org/108-translations/#Night
"The people were saying,“The Red Army is advancing with giant strides ... Hitler will not be able to harm us, even if he wants to ...”",མི་རྣམས་ན་རེ། “ར་ཤི་ཡའི་དམག་དཔུང་གོམ་སྟབས་ཆེན་པོས་མདུན་དུ་སྐྱོད་བཞིན་ཡོད་ … ཧིད་ལེར་གྱིས་ང་ཚོ་ལ་འཚེ་བར་འདོད་ན་ཡང་ཁོས་ཅི་ཡང་བྱེད་མ་ཐུབ།”,0.402179,NA,https://latse.org/108-translations/#Night
"Yes, we even doubted his resolve to exterminate us.",ང་ཚོ་ཐ་ན་ཁོས་རྩ་མེད་གཏོང་འདོད་ཡོད་པར་དོགས་པ་ཡོད་པ་ནི་སྨོས་མ་དགོས།,0.393182,NA,https://latse.org/108-translations/#Night
Annihilate an entire people? Wipe out a population dispersed throughout so many nations? So many millions of people! By what means? In the middle of the twentieth century!,ཁོས་མི་ཚོགས་ཤིག་ཚང་མ་རྩ་མེད་བྱེད་རྩིས་ཡིན་ནམ། ཁོས་རྒྱལ་ཁབ་དེ་འདྲའི་མང་པོ་ལ་ཁྱབ་པའི་མི་འབོར་དེ་དག་རྩ་མེད་བྱེད་ཐུབ་བམ། དེ་འདྲའི་ས་ཡ་མང་པོ་ཞིག ཁོས་ཐབས་ཅི་ཞིག་སྤྱོད་རྒྱུ་ཡིན་ནམ། དེ་ཡང་དུས་རབས་ཉི་ཤུ་བའི་དཀྱིལ་འདི་ལ།,0.865193,NA,https://latse.org/108-translations/#Night
"And thus my elders concerned themselves with all manner of things—strategy, diplomacy, politics, and Zionism—but not with their own fate.",དེ་ལས་གཞན་མི་ཚོས་རང་གི་ལས་སྐལ་མ་གཏོགས་ – འཐབ་ཇུས་དང་ཕྱི་འབྲེལ། སྲིད་དོན། ཡེ་ཤུའི་ཆོས་ལུགས་སོགས་ – ཅི་ལ་ཡང་དོ་སྣང་མི་བྱེད།,0.777458,NA,https://latse.org/108-translations/#Night
"Even Moishe the Beadle had fallen silent. He was weary of talking. He would drift through synagogue or through the streets, hunched over, eyes cast down, avoiding people’s gaze.",ཐ་ན་དཀོར་གཉེར་མོ་ཤི་ཡང་ཁུ་སིམ་མེར་གྱུར། ཁོང་སྐད་ཆ་བཤད་རྒྱུར་སུན། ཁོང་ཆོས་ཁང་དང་ཁྲོམ་ལམ་དག་ཏུ་འཁྱམ་ལ། མིག་གིས་ས་ལ་ལྟ་ཞིང་སྐེད་པ་སྒུར་ནས་མིའི་མཐོང་ལམ་ནས་གཡོལ་ཐབས་བྱེད།,1.04947,NA,https://latse.org/108-translations/#Night
"In those days it was still possible to buy emigration certificates to Palestine. I had asked my father to sell everything, to liquidate everything, and to leave.",སྐབས་དེར་ད་དུང། ཕ་ལི་སི་ཊེན་ལ་གནས་སྤོ་བའི་ཆོག་མཆན་ཐོབ་ཐུབ། ངས་ཨ་ཕ་ལ་ཁོང་གི་ཚོང་ཟོག་རྣམས་ཕྱིར་འཚོང་དང་གཙང་རྩིས་བྱས་ནས་འགྲོ་ཞེས་ཞུས།,0.848654,NA,https://latse.org/108-translations/#Night
"“I am too old, my son,” he answered. “Too old to start a new life. Too old to start from scratch in some distant land ...”",ཁོང་གིས། “ངའི་བུ། ང་ཧ་ཅང་རྒས་འདུག མི་ཚེ་གསར་བ་ཞིག་གི་འགོ་རྩོམ་པ་ལ་ང་ནི་ཧ་ཅང་རྒས་འདུག དེ་འདྲའི་རྒྱལ་ཁབ་ཐག་རིང་ཞིག་ཏུ་ཡང་བསྐྱར་སྟོང་བ་ནས་འགོ་འཛུགས་རྒྱུར་ང་ཧ་ཅང་རྒས་འདུག …” ཅེས་ལན་སྨྲས།,0.704082,NA,https://latse.org/108-translations/#Night
Budapest radio announced that the Fascist party had seized power. The regent Miklós Horthy was forced to ask a leader of the pro-Nazi Nyilas party to form a new government.,བྷུ་ཌ་ཕེ་སི་ཋི་ཡི་རྒྱང་བསྒྲགས་ལས། ཧྥ་ཤི་སི་ཋིའི་ཤོག་ཁག་སྟོབས་རྒྱས་ཡོད་པ་བསྒྲགས། ཧོར་ཐི་ལ་བཙན་དབང་གིས་ཉི་ལ་སི་ཤོག་ཁག་གི་འགོ་ཁྲིད་ལ་སྲིད་གཞུང་གསར་བ་ཞིག་འཛུགས་རྒྱུའི་རེ་བ་ཞུ་བཅུག་འདུག,0.481061,NA,https://latse.org/108-translations/#Night
