source,target,score,source_url,target_url
"Joignez à cela que jamais visage de vierge n'eut un pareil sentiment d'innocence, une pareille expression de souffrance mélancolique.",བུ་མོ་དེའི་གདོང་ལ་ལྷག་བསམ་རྣམ་དག་གི་རྣམ་འགྱུར་ཞིག་དང་བཅོས་མིན་གྱི་སྡུག་ཉམས་ཤིག་ཤར་ཡོད་པ་དེ་འདྲ་ནི་བུ་མོ་ཤ་གསར་མ་གཞན་པ་སུའི་གདོང་དུ་ཡང་མི་མངོན། ཁོ་མོ་མྱ་ངན་གྱི་སྐུ་འདྲ་ཞིག་དང་མཚུངས། ཉི་མ་གཅིག་བུ་མོ་དེའི་གདོང་ལ་དགའ་སྣང་ཞིག་ཤར། ཨ་མས་བུ་མོ་འཆལ་སྤྱོད་ཀྱི་ལམ་དུ་བརྫངས་ཀྱང་དཀོན་མཆོག་གིས་བུ་མོ་སྡིག་ཅན་མ་དེར་བདེ་སྐྱིད་ཀྱི་ཚོར་བ་ཞིག་མྱོང་བའི་གོ་སྐལ་བསྩལ་པ་འདྲ།,0.56685,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
On eût dit une figure de la Résignation.,སྤྱིར་བུ་མོ་དེ་ནུས་སྟོབས་བྲལ་བ་ཞིག་བཟོ་མཁན་དཀོན་མཆོག་ཡིན།,0.0882353,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"Un jour, le visage de cette fille s'éclaira. Au milieu des débauches dont sa mère tenait le programme, il sembla à la pécheresse que Dieu lui permettait un bonheur. Et pourquoi, après tout, Dieu, qui l'avait faite sans force, l'aurait-il laissée sans consolation, sous le poids douloureux de sa vie? Un jour donc, elle s'aperçut qu'elle était enceinte, et ce qu'il y avait en elle de chaste encore tressaillit de joie. L'âme a d'étranges refuges. Louise courut annoncer à sa mère cette nouvelle qui la rendait si joyeuse. C'est honteux à dire, cependant nous ne faisons pas ici de l'immoralité à plaisir, nous racontons un fait vrai, que nous ferions peut-être mieux de taire, si nous ne croyions qu'il faut de temps en temps révéler les martyres de ces êtres, que l'on condamne sans les entendre, que l'on méprise sans les juger; c'est honteux, disons-nous, mais la mère répondit à sa fille qu'elles n'avaient déjà pas trop pour deux et qu'elles n'auraient pas assez pour trois; que de pareils enfants sont inutiles et qu'une grossesse est du temps perdu. Le lendemain, une sage-femme, que nous signalons seulement comme l'amie de la mère, vint voir Louise, qui resta quelques jours au lit, et s'en releva plus pâle et plus faible qu'autrefois.",ཁོ་མོའི་མི་ཚེའི་སྡུག་བསྔལ་ཅི་ཞིག་ཡིན་རུང་དཀོན་མཆོག་གིས་བུ་མོ་དེའི་སྡུག་བསྔལ་ལ་སངས་རྒྱུ་མེད་པར་འཇོག་དགོས་དོན་ཅི་ཡིན་ནམ། ཉིན་གཅིག་བུ་མོ་དེས་རང་ལ་མངལ་སྦྲུམ་ཡོད་པ་ཤེས། ཁོ་མོའི་རང་གཤིས་གཙང་མ་དང་སྐྱོན་གྱིས་མ་གོས་པའི་སྤྲོ་སྣང་ཕྱི་ལ་མངོན། མིའི་སེམས་པའི་དགའ་ཕྱོགས་ནི་ཁྱད་མཚར་ཞིག་ཡིན། ལུ་ཡི་སི་དགའ་སྟེ་ཨ་མའི་དྲུང་དུ་བརྒྱུགས་ནས་དགའ་སྣང་བྱུང་དོན་རྣམས་བཤད། དགའ་སྣང་བྱུང་དོན་བཤད་ན་(ང་ཚོས་འཆལ་སྤྱོད་དང་དོན་སྙིང་དབེན་པ་རྣམས་འདིར་གླེང་མི་རུང་། ང་ཚོས་འདིར་དོན་དངོས་རྣམས་གླེང་དགོས། གལ་སྲིད་གླེང་ན་ང་ཚོས་མ་ཤེས་ཀྱང་སྐྱེ་བོ་ཐ་ཤལ་དུ་བརྩིས་པ་དག་གི་གྲས་སུའང་སྐབས་འགར་གནོད་ཐེབས་དཔའ་བོ་འབྱུང་གི་ཡོད་པ་ཁས་ལེན་བྱ་དགོས་པས་ཅི་ཡང་མ་སྨྲས་ན་བཟང་། ཁོ་ཚོར་དག་འབུད་བྱེད་དུ་མ་བཅུག་པར་ང་ཚོས་བརྙས་སྨོད་བྱས་ན་མི་འཚམས།)སྐད་ཆ་དེ་རྣམས་ངོ་ཚ་དགོས་པ་ཞིག་ཡིན། ཡིན་ནའང་ཨ་མ་དེས་རང་གི་བུ་མོར་ངེད་མ་སྨད་གཉིས་ཀྱིས་རང་ཁ་མི་སོས་པས་མི་གསུམ་གྱི་ཁ་ཇི་ལྟར་གསོ། ང་ཚོའི་གནས་སྟངས་ལ་གཞིགས་ན་བུ་ཕྲུག་ནི་ཕན་མེད་དང་མངལ་སྦྲུམ་ནི་དུས་ཚོད་ཆུད་ཟོས་ཤིག་ཡིན་ཟེར། ཕྱི་ཉིན་ཨ་མའི་ངོ་ཤེས་སྦྲུམ་གཡོག་མ་ཞིག་ལུ་ཡི་སི་ལ་བལྟ་རུ་སོང་། དེའི་རྗེས་སུ་ཁོ་མོ་ཉིན་ཤས་རིང་ཉལ་སར་ལྷུང་སྟེ་ཕྱི་ལ་ཐོན་དུས་ཁ་ངོ་ལ་སྐྱ་མདོག་ཤར། ལུས་སྟོབས་སྔར་ལས་ལྷག་པའི་ཉམས།,0.672095,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"Trois mois après, un homme se prit de pitié pour elle et entreprit sa guérison morale et physique; mais la dernière secousse avait été trop violente, et Louise mourut des suites de la fausse couche qu'elle avait faite.",ཟླ་བ་གསུམ་གྱི་རྗེས་སུ་སྐྱེས་པ་ཞིག་གིས་སྙིང་རྗེ་སྒོམ་ནས་ལུ་ཡི་སིའི་ལུས་སེམས་གཉིས་གསོ་ཐབས་བྱས་ཀྱང་མངལ་དབྱུང་ལག་འཐབ་ལྕི་དྲགས་ཏེ་མ་ཕན། ཁོ་མོ་མངལ་ཤོར་པའི་རྐྱེན་གྱིས་གྲོངས།,0.516297,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
La mère vit encore: comment? Dieu le sait.,ཨ་མ་ནི་ད་དུང་ཡང་འཚོ་ཞིང་གཞེས། ཇི་ལྟར་འཚོ་བ་ནི་དཀོན་མཆོག་གིས་མཁྱེན།,0.791667,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"Cette histoire m'était revenue à l'esprit pendant que je contemplais les nécessaires d'argent, et un certain temps s'était écoulé, à ce qu'il paraît, dans ces réflexions, car il n'y avait plus dans l'appartement que moi et un gardien qui, de la porte, examinait avec attention si je ne dérobais rien.",ངས་གསེར་དངུལ་གྱི་སྣོད་སྡེར་ནང་དུ་སྐག་ཚོན་དང་འབྱུག་སྣུམ། ལུས་གཏོར་དྲི་ཆུ་བཞག་ཡོད་པ་བཅས་ལ་བལྟས་ནས་མནོ་བསམ་བཏང་བའི་སྐབས་སུ་གོང་གི་ལོ་རྒྱུས་འདི་དྲན། ང་ཕྱིར་དྲན་གྱི་ཀློང་དུ་ཚུད་ནས་དུས་ཡུན་དགའ་རབ་ཅིག་སོང་བར་སྣང་། ཁང་པའི་ནང་དུ་ང་དང་ཁང་སྲུང་བ་གཉིས་མ་གཏོགས་སྔོན་གྱི་མི་ཚོགས་དེ་དག་གཅིག་ཀྱང་མི་འདུག ཁང་སྲུང་གིས་སྒོ་ཁ་ནས་ང་ལ་དོགས་ཟོན་གྱི་མིག་ཅེར། ཁོ་པས་ངས་ཅི་ཞིག་བརྐུས་མི་ཡོང་ངམ་སྙམ་སྟེ་སྲུང་།,0.495238,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
Je m'approchai de ce brave homme à qui j'inspirais de si graves inquiétudes.,ང་སེམས་འཚབ་ཅན་གྱི་མི་སྟོབས་ཅན་དེའི་གམ་དུ་སོང་།,0.185106,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"—Monsieur, lui dis-je, pourriez-vous me dire le nom de la personne qui demeurait ici?",ངས་ཁོ་ལ་“སྐུ་ཞབས། ཁང་པ་འདིའི་ནང་དུ་བསྡད་པའི་མི་དེའི་མིང་ང་ལ་བཤད་ན་ཆོག་གམ།” ཞེས་དྲིས།,0.750685,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
—Mademoiselle Marguerite Gautier.,“སྨན་ཆུང་མ་མར་གྷར་རི་ཋི་གྷོ་ཋི་ཨེ།”,0.2625,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
Je connaissais cette fille de nom et de vue.,ངས་བུ་མོ་དེའི་མིང་ཤེས་པ་དང་མཐོང་ན་ཡང་ངོ་ཟིན།,0.507862,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"—Comment! Dis-je au gardien, Marguerite Gautier est morte?",ངས་ཁང་སྲུང་དེར་ “ཨཱ་” “མར་གྷར་རི་ཋི་གྷོ་ཋི་ཨེ་ཤི་བ་རེད་དམ”ཞེས་དྲིས།,0.707692,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"—Oui, monsieur.",“རེད། སྐུ་ཞབས།”,1.48,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
—Et quand cela?,“ཁོ་མོ་ནམ་ཤི་བ་རེད་དམ།”,0.0857143,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"—Il y a trois semaines, je crois.",“བདུན་ཕྲག་གསུམ་གྱི་གོང་དུ་ཤི་བ་འདྲ།”,0.503571,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
—Et pourquoi laisse-t-on visiter l'appartement?,“འོ་ན་ཅིའི་ཕྱིར་ཁང་པའི་ནང་ལ་མི་ཚོགས་ཤིག་ཡོང་དུ་བཅུག་པ་རེད་དམ།”,0.599026,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"—Les créanciers ont pensé que cela ne pouvait que faire monter la vente. Les personnes peuvent voir d'avance l'effet que font les étoffes et les meubles; vous comprenez, cela encourage à acheter.",“བུན་བདག་ཚོས་ཅ་ལག་དང་ཁྱིམ་ཆས་ཀྱི་སྤུས་ཚད་རྣམས་སྔོན་ལ་མི་ཚོར་བལྟ་རུ་བཅུག་ན་ཅ་ལག་བཙོང་དུས་རིན་གོང་འཕར་རྒྱུའི་རྩིས་བརྒྱབ་པ་རེད།”,0.488393,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
—Elle avait donc des dettes?,“ད་འོ་ན་མོ་ལ་བུ་ལོན་ཡོད་དམ།”,0.252,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"—Oh! Monsieur, en quantité.",“འོ་སྐུ་ཞབས། བུ་ལོན་ཆེན་པོ་འདུག”,0.579,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
—Mais la vente les couvrira sans doute?,“དེས་ན་ཅ་ལག་བཙོངས་ནས་བུ་ལོན་འཇལ་ཐུབ་བམ།”,0.571569,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"—Et au-delà. —À qui reviendra le surplus, alors?",“ད་དུང་ཅུང་ཟད་ལྷག་རྒྱུ་རེད།” “དེས་ན་དངུལ་སྒོར་ལྷག་མ་དེ་སུ་ལ་འཐོབ་རྒྱུ་རེད་དམ།”,0.116129,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
